Gene00,Gene01,Gene02,Gene03,Gene04,Gene05,Gene06,Gene07,Gene08,Gene09,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19
0.314824,0.907435,0.271032,2.09885,0.5079,1.27505,0.625563,0.646712,-0.858947,-1.38705,-1.39826,0.903759,2.18382,0.0526371,-0.340207,0.768025,0.49422,-1.07634,-1.74696,0.690049
0.0381341,-1.12978,-0.197978,1.46403,0.384842,0.0674602,0.191994,-1.67677,-0.425333,1.04735,0.748859,0.349326,-1.15087,-0.236997,0.225583,-1.81721,-0.397613,0.398207,-0.252252,-1.02461
0.677759,0.777842,1.89063,2.61875,0.03069,0.451044,2.02335,0.0692635,1.44413,2.67562,1.41269,1.21818,1.64036,1.1898,0.811079,0.113288,0.715798,0.898357,-0.661534,-0.658562
0.906774,1.02871,0.0364944,0.444382,0.747961,-0.203982,1.42274,-0.106075,1.23334,1.41939,0.822367,-1.5826,-0.788774,0.356444,1.30401,-0.902881,0.721092,-1.35583,0.607036,-0.079389
1.79739,-0.144502,0.694756,1.23067,-0.33468,-1.11444,0.960342,-0.0862958,-1.31505,0.151875,-0.460196,-0.0980944,0.801151,-0.195064,0.948909,-0.264138,0.0609912,1.38313,-0.215142,-1.49895
-0.266169,-0.586593,-1.38289,-1.44481,-1.79087,1.46125,-1.09952,2.41243,-0.955216,-2.7498,-2.20259,2.50812,1.20607,-1.52209,-2.52428,0.407384,0.984837,-0.640427,0.595824,-1.05184
1.36927,0.219133,-1.40772,-2.43068,0.0914329,1.45194,3.2613,3.68595,1.81446,1.55201,2.72425,-0.24047,3.614,1.25341,1.10283,1.85535,2.69582,0.205197,1.74793,-0.118589
-1.20728,0.179404,0.0171411,-0.180482,-0.890097,-1.22296,-3.13183,0.265525,-1.90611,0.175601,-0.429581,-1.65002,-1.09661,0.529471,-2.61463,0.538573,-1.72577,-0.338919,-1.36374,-2.025
-0.529383,1.29156,-0.763111,-0.508645,-0.591664,-0.457709,-2.83728,-0.620172,-2.06751,-0.338039,-1.98316,0.341402,-0.340763,-1.63361,0.581078,1.16333,1.14812,-0.469716,1.10473,-0.861054
-0.652722,0.42382,-0.337994,-0.0797459,-0.939752,-0.212491,-1.96757,-1.28426,-1.73581,-2.19171,-1.26033,0.710124,-0.939363,-1.52349,0.0318065,1.88912,-0.281732,-0.0756359,-0.383034,-0.699271
0.284918,-0.53513,-0.0593339,1.44494,-0.866815,-1.14318,0.547007,-0.309495,-1.9743,-0.339136,0.105712,0.73357,-1.17799,-1.42252,-1.1542,0.0789624,0.856253,-0.727154,0.49708,-0.678842
1.72278,-0.0109947,2.1288,1.21633,0.520235,-0.779916,1.77414,-0.439609,0.701328,1.31142,0.209327,-0.855002,1.64667,0.208028,0.376369,-0.0998505,0.80408,0.155814,0.238223,0.36558
1.1481,-1.41732,-0.221109,0.401111,-1.46106,-0.302155,2.47214,2.45512,0.210435,2.10617,1.33654,2.81226,2.52573,-0.93029,-0.391289,0.224353,0.546389,-0.0043387,0.683686,2.06409
-1.06319,-0.37366,-0.0112153,0.323801,0.639912,-0.0504728,-2.31921,-0.396667,-2.34116,-3.67342,-3.68195,-1.74324,-2.96742,-0.810858,-1.41364,-0.717111,-1.37537,-0.770268,-2.38563,0.458051
0.664105,2.25052,1.19167,3.25983,0.718133,-0.47117,-0.838048,-3.72153,0.148708,0.451228,1.09158,0.00157915,-1.09388,-0.945476,-1.65475,0.830006,-0.891776,0.943141,-0.0470358,0.415897
-0.67795,0.0562258,-1.05362,-1.55017,0.851215,-1.44709,-1.67279,-0.52072,0.495696,-1.65306,-2.81768,-0.585276,0.312269,0.860125,0.371809,0.173307,0.496733,-0.191988,-0.739355,-0.129811
0.774155,-0.409998,0.0124268,-0.45427,-0.251118,0.135781,1.84349,0.555897,0.0846949,0.139714,2.48546,1.56919,1.38382,0.527972,1.09637,1.47787,1.42401,-0.312326,0.730546,-0.459372
0.300756,0.605757,2.52821,2.92241,-0.234141,0.611564,1.51861,-2.55559,1.14777,1.28778,0.321995,-0.011644,-1.76769,0.0953827,1.37959,-2.47007,0.508067,0.378886,-0.361576,-0.425151
0.626849,0.114234,0.898192,1.92282,-0.411303,-0.276831,0.982783,0.0134511,0.687141,0.0533201,-1.66663,0.49346,-0.206908,-0.649802,0.0568207,0.0231101,1.19241,-1.58045,0.165876,-1.75928
0.980666,0.0795743,-0.663379,-1.92847,-0.350855,-0.65363,1.70019,3.4402,0.712785,1.15709,1.94718,0.285153,5.05524,-0.45425,-0.380595,-0.479166,1.38223,2.19209,1.81274,1.12984
0.594132,-0.676502,-0.533271,-0.131033,-0.606836,-0.0979675,2.90411,1.06485,1.68449,0.027881,-1.03829,1.09652,1.77238,0.245519,-0.505054,-1.45473,0.193309,-0.203754,1.07912,1.38477
-0.826714,-0.446187,-1.68685,-2.49597,0.324009,0.620105,-1.14791,-0.156083,-1.52263,-0.902988,0.105676,0.468771,-0.948306,-0.765848,-0.0709033,0.514048,1.28849,0.118649,-0.0490351,0.664484
1.60703,1.09073,-0.467036,0.387621,-0.472565,0.391416,2.407,1.90939,1.09155,3.45965,3.31951,0.41566,3.48304,0.856823,-0.00467992,0.907259,2.41153,1.24234,1.4662,1.67865
-0.610029,-0.503914,1.83717,-0.848813,-0.898633,0.224851,-2.24545,-0.696302,-2.41254,-0.0191913,1.21632,1.82146,-2.96426,0.0568104,-2.03529,-0.0422014,0.588563,-1.7088,0.0881137,-0.177435
0.662529,1.00751,0.379487,0.519796,0.289247,-1.30007,0.742512,-1.43328,2.22045,-0.570696,-1.67597,0.376174,1.578,1.50062,-1.01698,-0.20526,-1.1711,-3.22502,0.559248,-1.39862
1.61674,1.34872,0.110365,-0.504341,-1.07835,-1.31438,1.73813,0.46183,-0.237763,1.81206,0.722181,2.19359,1.79987,0.357825,0.63913,-0.833276,1.159,0.491894,1.95335,0.308178
0.380177,1.85913,1.30622,0.396916,-0.656532,-1.73248,0.817039,-1.03504,0.961833,-0.0359427,0.0669859,0.173431,-1.14054,0.994729,-1.14919,-1.86854,-1.46869,0.633967,-1.52645,-0.52617
0.838788,0.101244,1.54559,1.88127,0.943112,-0.142748,2.01984,-0.854106,0.752674,1.26626,2.1666,1.82971,0.381679,-1.87232,-0.192776,-1.58617,1.29504,1.31086,-1.54989,0.273013
-0.338312,0.433483,-0.999599,-1.16001,-1.12383,-2.36071,-1.68666,-0.90486,-0.877025,-0.375163,0.0411553,-0.59107,0.938522,-0.665914,-0.231645,0.38257,-0.716161,2.37712,0.263898,-0.322724
1.03346,1.76733,0.388969,0.126147,0.245422,0.839765,0.528155,0.4143,0.364593,0.168483,1.09606,-2.15482,2.17138,-1.31263,0.145362,-0.215989,0.10516,0.0290805,0.549542,-0.463986
-0.809961,-0.793199,-0.840723,-3.51706,-0.14032,0.0934599,-1.42162,0.71313,-0.745861,-2.53497,-3.99282,0.298878,0.335548,1.97732,0.568145,1.27049,0.217491,-0.718414,-1.60334,-0.285155
-0.0386804,1.15123,-0.264069,-1.5317,1.01588,-0.705255,-1.0437,-2.05482,-1.43691,-1.28765,-1.38493,-1.04811,-0.531323,1.68764,-0.178991,-0.373721,0.348527,-0.768321,0.380845,-1.13732
-0.538526,-0.647205,1.4732,1.50307,-1.19797,0.293694,-0.0118981,-0.950642,1.61513,-0.317357,-1.2066,0.00404043,-1.48423,0.655672,0.308854,-0.0953582,-0.195509,0.103936,0.413999,-0.23364
-1.34675,0.251529,-0.467331,-1.10614,-1.45493,0.462154,0.716221,-0.565654,1.02081,-2.67497,-1.79153,0.719145,-0.0026631,-0.710439,-1.0793,-1.55136,-1.97913,0.0347377,-2.27149,-0.676527
0.16647,-0.636269,0.392168,0.30858,-0.432822,-1.17866,0.411318,-2.05632,-0.0384784,1.42783,0.828121,2.21716,-2.21819,0.867972,0.355953,0.719007,1.30798,-0.0527646,1.07368,0.63575
-0.868083,-1.52398,-0.250228,-0.661072,-0.508188,-0.658536,-1.87861,-1.59671,-0.404475,-1.09641,-1.34295,0.1325,-2.38688,1.47165,-0.285965,0.325627,-1.43235,-0.353954,-0.0163449,-0.365798
0.092713,1.20384,0.101168,1.76319,-0.513186,-0.223508,0.884028,-1.16139,-0.00367448,-0.628814,-1.65247,0.550341,-1.05749,-0.515477,-1.30706,0.836113,0.438644,0.250355,0.449192,-2.28477
-1.98326,-0.447566,0.957661,-1.15073,0.995201,0.670732,-3.31766,0.087773,-0.799219,-3.43748,-2.26596,-0.0361342,-1.4258,0.73068,1.21121,-0.0452498,-1.22651,-2.67189,-0.470169,-1.99266
0.446572,0.190306,-0.378445,-0.474069,0.403989,-1.75622,0.678413,-0.450116,1.45255,2.84556,2.46566,1.00572,-0.470076,0.476968,1.38617,0.659152,-0.820917,0.534933,1.23563,0.122943
0.129189,-0.733768,-0.397568,0.085774,-1.91006,1.50677,0.254613,3.51568,-0.53634,1.78886,1.51078,1.40986,1.34666,1.35743,0.169782,0.0620023,1.38838,1.1684,2.09854,0.318416
0.599386,0.776674,-0.684044,1.05512,-1.21941,0.40722,2.79907,1.28182,3.45447,1.57159,1.57503,-0.319826,3.03721,0.864486,-1.374,-0.652238,0.390441,-0.401742,1.72398,0.613388
0.568677,0.947828,0.0937864,-0.767846,0.474158,0.33881,0.648519,0.263924,2.19977,0.0884755,-0.711602,0.367903,-0.367797,-0.118453,1.21581,-0.0347875,0.533743,0.2484,-0.291639,0.834097
0.993641,-0.736876,0.770408,0.844993,0.738592,-0.769894,1.65789,-0.305909,1.37285,2.18917,1.43689,1.77643,-0.633595,1.79691,2.08239,-0.376491,0.0717986,1.15979,-0.306508,0.340367
0.339481,-0.798324,-0.548805,1.13895,-1.41193,1.60122,-1.80733,1.38346,-1.26352,-0.287672,0.820502,2.56755,1.04218,-1.15346,0.32135,-1.20078,-0.289534,-0.083221,0.055657,-0.0304157
-1.36937,0.474962,-0.591422,-0.33448,0.189701,-1.14668,-1.4443,-2.76367,-1.90424,-0.082379,-1.43706,0.0929437,-1.59279,2.62474,1.90901,0.175318,-2.42032,-0.687168,0.100948,-0.661048
0.453241,-1.9926,-1.19509,0.351887,-0.533354,1.60852,-0.508997,0.387487,0.0321455,1.13231,1.94278,-0.439053,2.15306,-2.05237,-0.392313,1.53109,0.97593,-0.375629,0.737076,0.0114827
1.86651,1.76326,0.647698,1.85279,0.772942,0.533427,2.53445,0.471899,2.24193,4.08884,3.38128,-0.0389557,2.28142,-0.59077,1.03512,-0.552068,2.28516,-0.444743,2.18885,1.02923
0.167896,-1.22737,-0.263368,-0.420278,-0.891049,1.10715,1.74137,2.21863,1.62771,0.766132,1.14882,0.856671,2.66484,0.891811,1.65033,-0.636575,0.989453,-2.12403,0.943829,0.294181
1.21871,3.07398,-1.12069,-3.01144,-0.518081,-1.23659,0.849083,0.832915,1.23754,2.21418,1.68504,0.880016,-0.508224,0.263361,1.24421,0.222779,1.76122,0.639089,1.45387,1.47301
-0.593352,1.738,-1.3406,-3.19118,-1.14592,-1.89841,0.217958,0.795992,-0.590291,-0.795878,-2.14662,-1.82508,-0.250921,-0.0718836,-1.13699,1.25814,0.864986,-0.866339,1.7145,0.00547281
0.788932,-1.05386,-1.2604,0.866824,0.568029,0.57912,2.39526,-1.3326,1.33632,-0.325921,0.856971,0.601936,0.919063,-1.2997,-1.05476,-0.246335,0.534648,-1.66855,0.350765,0.0541989
-0.358536,-1.08398,0.910029,-0.68483,0.482162,0.646215,0.437696,1.14264,0.492967,-1.78865,-0.1237,1.03183,0.600524,1.12637,-0.196099,0.263739,-0.709237,-0.055451,0.833887,-0.716171
-0.504549,1.58736,-0.616999,-0.471723,-1.00974,-0.690165,-0.099266,0.23828,0.904685,-0.75693,-0.721784,1.10882,-0.386535,-0.0752198,-1.51489,0.269777,-1.79586,0.73594,-1.08591,-0.547081
1.24635,0.660218,0.860443,2.72911,-0.036165,0.563236,0.897844,1.74656,-0.257552,1.81247,0.49555,0.178078,3.33209,-1.62116,0.880449,-0.305693,1.27874,1.32378,0.257286,-1.16321
-1.50658,0.201333,0.258467,0.473996,-0.889064,-0.265649,-2.73889,-1.97791,-2.00213,-0.740917,1.19001,-0.682653,-0.824003,0.43431,-1.31101,-0.535522,-1.9896,1.34395,-2.10133,0.74785
-1.09603,0.306305,1.31607,2.47778,-1.34138,0.771292,-0.866657,-0.616721,-1.89224,-2.96902,-3.50155,0.962315,-0.445192,-1.92696,-2.58825,-0.221413,-0.660044,-0.0379811,0.153429,-1.59679
-1.0071,0.393146,-0.717024,-2.15526,0.128249,0.280242,-1.53281,1.64125,-2.10698,-1.58827,-1.56857,-0.577906,0.0978305,1.89855,0.940108,1.57393,-1.73858,-0.0491908,0.440686,1.09317
0.646548,0.122349,0.124865,-1.94968,-0.761441,-0.259245,1.7321,2.8143,1.67762,-0.195157,-0.834058,0.250388,0.492416,-1.60984,-0.240654,0.503711,0.764652,1.10053,-0.554171,0.133741
0.357226,-0.640205,0.134461,0.4888,0.489479,1.0018,-0.41266,-0.487881,0.498582,-0.275751,-0.13925,-0.914979,0.574431,-0.221911,1.3753,-0.282649,-0.525872,1.1874,-0.194512,0.634626
-0.357825,-2.39904,0.714898,0.0866737,0.651023,1.2264,-0.241195,-1.35599,0.452097,-2.61743,-0.854173,-0.00126674,-1.72325,0.392572,-0.659919,-0.0228827,-0.760802,-1.61492,-0.582359,-1.07887
0.357193,-0.983023,0.588643,-1.10441,-0.37932,1.72007,-0.883764,3.93793,-0.908124,0.154523,0.204317,0.297243,1.55875,-0.51265,0.153216,-0.877599,-0.0750643,0.695631,0.426767,-0.729316
0.17095,-0.0621089,-0.755192,0.124758,-0.457248,-1.1287,0.0292522,-1.81925,-0.0672126,-0.132422,0.669999,0.421178,-0.127404,-1.77949,0.262909,0.0634325,-1.69824,0.508006,-0.413557,-0.428503
0.279801,0.328516,1.52207,1.96229,-0.144682,-0.574939,0.876118,0.432542,0.803495,1.82745,0.439645,-0.209384,0.16218,-0.48849,-1.50099,1.27493,0.503676,1.35319,1.55614,-0.843426
0.0254744,0.114035,0.932251,0.207966,1.99993,-2.93624,-0.143987,-3.87783,-0.0149726,-0.0258221,-0.396268,-1.46616,-1.81428,-0.14426,-0.429651,0.320626,-0.234493,1.27852,-1.03977,0.396406
-0.0480274,0.2273,1.10354,-0.066228,-0.270331,0.613924,0.943099,2.65723,1.65314,0.731292,1.49158,-0.245994,-0.304479,0.919392,0.931507,1.63047,0.502203,-0.0922615,1.23456,0.220909
-0.938586,-1.531,0.988345,0.766716,0.0987975,2.64063,-0.577413,1.48911,-1.14239,-0.712317,-1.06592,-1.43593,0.388654,-0.0729267,-0.136576,-0.524272,-0.901951,0.943935,-0.0961153,-2.5108
-0.436986,0.175971,-1.82166,-1.18479,0.151514,0.996444,-1.12929,1.80026,-1.03598,-1.43581,-1.48328,-1.89015,-0.726263,0.839768,0.263103,-1.21146,-0.266821,-0.0686945,-0.563932,-1.28183
0.285759,-1.75463,-0.0327472,0.201456,-0.323247,-0.0618683,1.08168,-0.333136,2.3441,-2.4094,-1.29475,-0.415604,-1.23024,-0.688766,-2.23507,0.967223,0.0500581,0.0800258,-1.80504,0.267542
-0.433706,0.623333,1.0653,3.45096,0.971782,-0.802313,0.438449,-3.88199,0.731607,0.826066,1.63529,-0.648168,-2.66122,-3.67161,-2.98954,-1.84327,-2.44744,-1.24323,1.27663,-0.644189
-0.375122,2.00918,-0.0408684,-0.214141,-0.683329,-1.37349,0.899118,0.25267,2.03134,1.67289,1.72126,-0.0873744,-0.62401,0.752444,0.934476,0.615309,-0.310397,2.05245,1.5366,-0.67647
0.279412,0.62976,0.99639,0.285501,-0.374722,0.876888,2.45969,1.53316,3.05104,0.0145422,1.2855,0.289037,0.961402,0.076743,-0.710048,-1.74573,-0.0918785,-0.258394,0.0909451,1.49501
-1.48101,-1.33463,-1.54081,-2.50217,0.537711,-0.161178,-1.13948,1.36417,-0.735918,-3.48145,-2.26198,-0.670753,-0.493311,-0.957186,-0.850953,0.524664,-2.70753,-2.38783,-3.31974,0.789506
-0.903367,-0.493549,-0.711828,-3.44819,2.08155,0.592268,-2.41194,3.73622,-0.154697,-0.372013,-0.177666,-0.123896,3.07965,0.125322,1.47783,-1.00339,-0.7592,0.750957,-1.07478,-0.0373035
1.95052,-0.169934,1.56744,1.33716,0.565521,-0.395939,3.43874,-0.0432122,2.59175,4.08891,1.84566,0.800591,0.710445,-1.63636,1.02326,-1.28401,1.12534,2.32841,0.721758,1.44398
-0.698697,0.905225,-0.135402,-1.53611,0.287725,-0.961894,-1.36061,-0.620177,-0.218136,-1.3287,0.134378,-0.0441292,-0.864029,0.597325,1.52729,0.0344666,-0.0948227,1.28128,-0.0199536,-0.819287
-0.533832,-1.06005,-2.06007,-2.61009,-1.1361,2.0713,0.282055,3.84699,0.124219,-1.52636,-1.85636,-1.71032,1.84022,-0.606788,1.56552,2.33643,1.03385,0.134731,-0.536504,-0.868738
2.45702,0.215707,1.03906,0.581082,0.757208,0.383429,3.52891,1.2516,4.88844,3.13093,1.67759,0.319692,2.05304,0.234928,2.33288,-1.17126,0.0631711,0.471618,0.430046,0.238884
1.10313,-0.26134,-0.588042,0.247354,-0.285738,-0.9213,1.6156,-0.138009,0.531114,0.846296,0.127661,0.389743,1.12601,0.910349,1.75274,-1.22488,1.19368,1.48743,1.79027,-0.486067
2.15849,1.42582,1.61315,1.95892,1.04919,0.512654,4.08435,0.172801,4.00771,2.01957,2.73324,-0.671262,0.122594,-0.98388,0.30556,2.09634,2.98245,1.11745,2.15989,0.0783427
-1.10783,-0.935388,0.178794,-0.895696,0.180299,0.520916,-1.79014,1.29339,-2.77441,-0.819422,-0.334685,-0.898069,-0.474508,-0.764221,0.681924,-0.960476,-1.81903,-0.522767,-1.09683,-0.0745324
0.0947396,0.484656,-0.081108,0.581122,-0.447526,0.762957,1.62393,1.77342,1.97425,-2.35352,-1.80404,-0.0955408,-1.21149,-1.74626,-0.897788,0.302135,0.080487,0.290012,-0.405778,-0.438168
-0.982956,0.624077,-0.0812661,-2.20712,-0.452216,-0.295484,-2.76556,2.35281,-2.14075,-1.36734,-0.359416,-0.720661,0.923186,1.06213,-0.490478,-0.206656,-0.202339,2.36962,-0.664322,0.306789
-1.95479,-0.332044,1.35274,1.76477,0.244784,-0.0818371,-2.90829,-1.1548,-0.201429,-3.18126,-4.09153,-1.44836,-2.39341,-1.48055,-1.63906,-0.38344,-1.49687,-0.0752121,-0.741948,0.12238
0.630185,1.50559,-1.15326,-0.382068,0.408605,0.249916,1.49055,1.20697,-0.791719,-0.353367,0.729059,0.197274,0.0882281,1.16955,-0.358395,0.0451887,-1.25629,-0.0987265,-1.44503,0.151193
-1.30485,-1.16467,-2.65339,-3.68482,0.520578,-0.28367,-2.65153,0.0924891,-1.56444,-1.74667,-2.41075,0.00284693,-1.06199,1.94853,0.689043,-0.0217018,-1.55559,-0.902628,-2.28722,-0.0705489
1.25654,0.257116,-1.32683,-1.30048,1.02525,0.671716,1.61642,2.37394,-0.46772,2.69801,2.86678,-1.97789,3.19778,2.19019,0.710663,-0.217473,2.2981,-0.122115,1.03363,1.79501
-0.354806,-0.496092,-0.306853,-2.25196,0.546974,0.768302,-1.03904,0.991313,-0.675659,-0.54537,-0.291692,-0.142579,-0.800123,2.89713,-0.563324,-0.790528,0.193675,0.64195,0.777825,0.46152
0.731463,-0.697539,-0.129705,1.10196,0.11589,0.293475,1.02496,0.119411,2.12524,1.35769,1.67474,0.379836,-0.611804,-1.52216,-1.18289,0.473889,-0.655148,1.30295,0.492846,-1.27283
-1.0687,-0.501617,0.249976,0.101928,-0.470724,0.646994,-1.75605,0.548783,-3.10191,-1.75037,0.0448107,-0.0452574,-0.0541674,-0.0229559,-1.52209,0.115738,-0.962553,-1.11061,-0.19483,0.0542753
0.413643,-0.949649,0.669452,-0.0740712,1.17699,-0.219726,-0.884841,0.899724,-0.340699,0.606019,-0.113626,0.635652,1.19866,0.951355,-0.21568,-0.261968,1.05905,0.524631,-0.0539012,0.20617
1.84854,0.17781,1.87927,2.18832,-0.598266,0.759175,3.12676,0.987655,4.93855,1.95224,1.02528,0.355561,0.170849,-1.76207,1.15662,-2.72513,1.7067,-0.115811,-0.225075,0.103495
1.20627,0.614169,0.469838,0.383006,0.736424,-0.166998,-0.0683247,0.225323,2.06716,2.26467,2.59491,-0.274265,-0.680985,0.745897,1.49661,0.310316,0.436631,-0.321896,-0.0380203,1.70871
0.70404,0.145316,2.49452,0.907719,-0.576332,-1.57529,1.07412,1.38994,1.44182,1.30359,1.11051,-0.513925,0.868095,0.623382,-0.645598,0.104002,-0.149986,0.0378979,-0.698935,1.9504
-1.05785,0.382934,-0.145099,-0.0157465,-0.197388,0.420481,-0.252765,0.721293,-1.42034,-1.04142,0.00607267,-2.33353,-0.851148,0.311116,-0.953141,1.60096,-0.639953,-1.23246,-1.85329,-0.250231
1.31328,-0.613909,2.7329,2.17113,1.64808,-1.4134,3.08143,-1.64191,3.64698,0.81011,0.435802,0.270292,-0.0183026,0.194298,0.259353,-0.908465,2.38163,-0.0285959,-0.969669,0.00534289
-0.730512,0.263014,-0.291189,0.941704,-1.29374,-0.0557347,-1.34708,-0.382127,-2.11783,-1.12247,-0.0308956,1.85882,-0.298488,0.0647883,-1.22876,-0.574523,-0.327504,-0.0415576,1.12096,1.15128
1.21763,-0.164054,1.26873,2.02225,1.06873,-0.384636,2.2971,-1.29097,1.64133,1.54825,0.47229,0.353627,-0.181398,-0.463161,-0.831957,-0.648086,0.97327,0.0469747,1.39903,0.043323
1.14283,-0.263659,0.867102,2.36422,-0.324335,-0.26997,2.674,-1.96142,2.90874,0.75959,1.51465,-1.96756,-0.356755,-1.0562,-0.809947,0.757443,0.0549501,0.833771,0.0760654,0.122255
0.249676,-1.59297,0.171754,-0.116228,-0.461697,-0.219188,-1.10839,1.1296,-1.22426,-0.28326,-0.634069,-1.05156,0.555751,-0.511311,0.853621,-0.878521,-0.183497,0.189439,-1.74119,-0.644601
-0.180031,-1.88027,-2.12597,-3.68701,-0.0868237,1.42997,-0.771917,5.3389,0.109193,-0.143936,-0.399001,2.1852,3.75189,1.77667,1.46129,1.69018,0.906599,-0.617721,0.433503,-0.800338
0.213405,-1.25898,2.53975,1.44049,0.938185,-0.195948,-0.772026,-0.27904,1.58856,-1.45168,-0.0534556,0.94178,-0.693823,-0.931906,-0.44282,-0.0348458,-0.116986,-1.88114,-1.28802,-0.333919
1.01477,0.174311,-1.73011,-0.605676,0.758823,-0.423111,1.90307,1.73606,1.17998,1.55525,1.28603,-1.62752,2.59921,2.24239,-0.0720962,-1.25876,0.341825,0.361273,-0.0505519,-0.0390942
-0.249729,1.47719,-0.07149,-0.307983,-0.0825413,1.76463,0.213127,1.34167,-0.377643,0.144547,-0.129003,-0.361143,2.79287,2.10929,0.851085,1.124,-0.508082,-0.853181,0.821381,1.54943
0.839772,2.09883,0.0747735,1.92293,-0.280297,1.7621,0.160093,-0.139654,-0.495962,0.158011,0.509805,-0.0680646,0.44818,0.812402,-1.31219,-0.310756,1.32324,-0.810829,-0.667771,-0.288969
-0.702765,-0.275777,-1.79941,0.168387,-0.00424401,1.22579,-0.534502,-0.00308589,-0.305647,0.689169,1.73167,-0.350984,0.648056,-0.812202,2.02843,0.0226446,-0.0487121,-0.311288,0.609887,0.544696
0.258106,-0.229963,0.120104,-0.401001,0.68873,0.527701,0.531588,-0.165411,0.484485,1.24228,-0.489477,0.987571,-0.348404,-0.470534,0.468789,-0.268279,1.6193,-0.0835823,2.56513,-0.0968897
0.00775516,-0.616475,0.164375,-1.7044,0.667231,0.612272,-0.20943,1.32401,0.476177,1.95541,2.36273,2.23936,-0.0149529,0.641744,2.52933,2.2709,-0.736982,-1.0341,1.58128,2.38434
0.739342,-0.650084,-1.31631,-0.00639715,2.2158,-0.84351,1.56506,-0.0287151,1.65633,-0.870965,0.954036,-1.99396,0.864357,-0.00849077,0.0110165,-0.31453,-1.00159,-0.1921,-1.10137,-0.858857
-1.56754,-1.28306,-1.06252,-0.718973,1.40086,-0.06773,-4.84045,-3.85621,-2.78869,-0.629497,0.118778,-1.75007,-3.546,0.822167,0.721082,-1.51652,-3.2622,-0.173221,-1.8762,-1.40471
-0.966448,0.880912,-1.78437,-0.808668,-0.60304,0.102316,-0.590787,-0.966531,0.061655,-2.11394,-0.060848,0.610728,-1.0579,-0.553365,-0.522464,-0.576051,-1.81794,1.25766,-1.11599,0.247073
-0.354174,-1.61552,0.556118,-0.174135,0.253042,-0.794308,-0.0420199,0.323698,-0.347287,0.139068,0.554131,-2.72219,-0.943983,-0.622309,-0.465573,-0.205765,0.355741,1.0187,1.06524,-0.74969
0.171879,0.104161,1.66586,1.90807,0.76226,1.26751,-0.0463172,0.157884,-0.193382,1.15843,0.766287,-1.02735,-0.452547,0.314322,0.0778805,0.831175,-0.188187,0.0561391,0.995425,-0.559708
-0.488877,0.227696,0.405775,-0.875778,1.33427,0.251478,-0.891892,0.201241,0.0389244,-0.0438167,-2.27753,-0.0218462,0.182581,-0.242645,0.815584,-1.96581,-1.51499,-2.43268,-2.66581,0.887801
-0.249085,-0.503105,0.7972,-0.560989,1.42369,-1.34662,-0.335833,-3.54573,0.309428,-0.355856,-0.482297,-0.036256,-0.354385,-0.519534,-1.71116,-1.54888,-0.180714,-0.497378,-1.19488,-0.451183
-0.228903,-1.16163,-1.19649,-1.72131,-0.637224,-0.873017,-0.665728,2.51454,0.914599,0.298788,0.611051,-0.642468,0.192204,1.97304,2.33715,0.821345,1.76464,-0.680501,0.700145,0.531358
0.604403,-0.262861,0.550542,1.09715,-0.239504,-0.306951,0.826043,0.872244,0.235724,-0.040764,1.38046,1.34181,2.28689,-0.299362,2.62459,0.243197,0.140407,-0.791864,-0.0182084,-0.376378
2.9248,1.19318,0.278079,2.62495,-0.420939,-0.079412,3.71037,0.137339,0.476315,2.70763,0.219721,-1.02138,1.29482,-1.9144,-0.854316,-0.319415,2.12639,-0.583578,3.16167,-0.0354374
2.15631,0.481035,1.38502,0.626002,1.07707,-0.943686,0.0047861,1.19126,-0.100791,1.84231,0.904642,-1.69296,2.64888,-0.217827,1.24793,-0.843366,-0.236735,1.5496,0.461758,-0.542512
-2.28328,-0.888735,-1.49587,-3.22206,0.136108,1.3759,-3.39601,2.74197,-2.20858,-1.86256,-1.53981,0.42869,-0.498075,0.012912,0.808835,0.800445,-0.22025,-0.54517,-1.59937,1.18294
-0.663518,0.0388327,-0.810437,-0.731198,-1.47294,2.09215,-1.73192,1.98201,-3.11365,-0.146039,-0.0642455,0.98509,-0.0816228,-0.0829001,0.086608,-1.33614,-0.421866,0.631407,0.10366,-0.318029
1.16457,-0.36745,0.785172,2.72444,-0.744015,1.15651,1.94303,-0.543555,2.29004,0.70661,0.789497,-0.476304,-1.40265,-1.36708,-1.79431,-2.02469,0.89456,-0.446188,-1.35424,-1.09384
-0.395154,0.313003,-1.16614,-1.0961,-0.811295,-1.08436,1.16524,-0.691304,0.482544,-1.55644,-0.325525,-0.986367,1.26611,-0.0940657,-0.446415,0.135533,1.88518,-0.7638,0.0311988,0.088292
0.366919,-0.581095,-0.366024,-1.22995,-0.0475454,-0.341072,0.710545,-0.131583,1.65943,2.59063,3.46331,2.02989,0.0953755,0.681383,1.84187,0.0199264,0.377948,2.28218,1.78159,-0.157265
-1.31323,-0.71014,1.88673,2.34123,0.36056,0.915896,-2.77759,-3.21268,-0.358057,-1.19946,-0.78548,0.541135,-2.33688,-0.279637,-0.0714736,-0.00899057,-1.09812,0.577074,-1.7188,-0.916864
0.0444444,-1.22316,-0.360156,-0.188584,-0.30975,0.764516,-0.175749,0.352578,0.662803,0.876363,0.718989,0.0782335,0.166027,1.94593,0.476578,-1.08528,-0.327427,1.61445,-0.379904,0.479817
